college_code	curriculum_college_code	course_college_code	curriculum	course_dept	course_no	course_title	credit_hours	year_number	semester_number	level_number	required_group_number	min_validated_credits	is_required	source_course_key	source_program
COED	COED	COAS	CED-GCED	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	PHIL	101	Introduction to Philosophy	3	1	1	1	0	0	true	PHIL101	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	BIOL	102	General Biology II (with Lab)	4	1	2	2	0	0	true	BIOL102	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	COMP	102	Computer Literacy II	3	1	2	2	0	0	true	COMP102	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	ELAN	102	Elective Language (French / Glebo / Chinese / Spanish)	3	1	2	2	0	0	true	ELAN102	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	102	Biology of Human Behavior	3	1	2	2	0	0	true	GCED102	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	MATH	104	Precalculus	3	1	2	2	0	0	true	MATH104	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	SSCL	102	Liberian Society, Issues and Problems	3	1	2	2	0	0	true	SSCL102	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	203	Educational Psychology	3	2	1	3	0	0	true	EDUC203	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	ENGL	201	Grammar and Composition	3	2	1	3	0	0	true	ENGL201	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-GCED	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	203	Method of Psychotherapy	3	2	1	3	0	0	true	GCED203	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	205	Career Development Counseling	3	2	1	3	0	0	true	GCED205	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	207	Expressive Art Therapies in Counseling	3	2	1	3	0	0	true	GCED207	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	202	Principles and Philosophical Foundations of Education	3	2	2	4	0	0	true	EDUC202	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	204	Introduction to Teaching	3	2	2	4	0	0	true	EDUC204	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	206	Pedagogy	3	2	2	4	0	0	true	EDUC206	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	202	Introduction to Guidance and Counseling	3	2	2	4	0	0	true	GCED202	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	204	Grief Counseling	3	2	2	4	0	0	true	GCED204	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	206	Crisis Intervention and Conflict Resolution	3	2	2	4	0	0	true	GCED206	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	301	Inclusive Education for All Students	3	3	1	5	0	0	true	EDUC301	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	303	Classroom Management	3	3	1	5	0	0	true	EDUC303	Bachelor of Science in Guidance and Counseling
COED	COED	COBA	CED-GCED	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	301	Abnormal Psychology (Psychopathology)	3	3	1	5	0	0	true	GCED301	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	303	Theories and Techniques in Counseling and Psychotherapy	3	3	1	5	0	0	true	GCED303	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	305	ICT and E-Counseling	3	3	1	5	0	0	true	GCED305	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	307	School Counseling Programs	3	3	1	5	0	0	true	GCED307	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	309	Family and Group Counseling and Psychotherapy	3	3	1	5	0	0	true	GCED309	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	302	Educational Administration	3	3	2	6	0	0	true	EDUC302	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	304	Educational Technology and Resources	2	3	2	6	0	0	true	EDUC304	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	306	Assessment, Measurement and Evaluation	3	3	2	6	0	0	true	EDUC306	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	308	Educational Statistics	3	3	2	6	0	0	true	EDUC308	Bachelor of Science in Guidance and Counseling
COED	COED	COBA	CED-GCED	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	302	Gender and Domestic Violence	3	3	2	6	0	0	true	GCED302	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	304	Personality and Adjustment	3	3	2	6	0	0	true	GCED304	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	306	Addiction and Mental Health Counseling	3	3	2	6	0	0	true	GCED306	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	401	Educational Research (Thesis in Major)	3	4	1	7	0	0	true	EDUC401	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	EDUC	403	Curriculum Planning, Design and Implementation	3	4	1	7	0	0	true	EDUC403	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	401	Pre-Secondary School Counseling	3	4	1	7	0	0	true	GCED401	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	403	Multicultural and Social Justice Counseling	3	4	1	7	0	0	true	GCED403	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	405	Psychological Assessment in Counseling	3	4	1	7	0	0	true	GCED405	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	407	Organization and Administration in Counseling	3	4	1	7	0	0	true	GCED407	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	402	Seminar	1	4	2	8	0	0	true	GCED402	Bachelor of Science in Guidance and Counseling
COED	COED	COED	CED-GCED	GCED	404	Counseling Practicum	6	4	2	8	0	0	true	GCED404	Bachelor of Science in Guidance and Counseling
COED	COED	COAS	CED-PEDU	BIOL	101	General Biology I	4	1	1	1	0	0	true	BIOL101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	PHIL	101	Introduction to Philosophy	3	1	1	1	0	0	true	PHIL101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	CHEM	101	Principles of Chemistry I	4	1	2	2	0	0	true	CHEM101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	COMP	102	Computer Literacy II	3	1	2	2	0	0	true	COMP102	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	ELAN	102	Elective Language (French / Glebo / Chinese / Spanish)	3	1	2	2	0	0	true	ELAN102	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	MATH	104	Precalculus	3	1	2	2	0	0	true	MATH104	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	PHYS	101	Mechanics (with Lab)	4	1	2	2	0	0	true	PHYS101	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	SSCL	102	Liberian Society, Issues and Problems	3	1	2	2	0	0	true	SSCL102	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	203	Educational Psychology	3	2	1	3	0	0	true	EDUC203	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	ENGL	201	Grammar and Composition	3	2	1	3	0	0	true	ENGL201	Bachelor of Science in Primary Education
COED	COED	COAS	CED-PEDU	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	201	Early Literacy Foundational Skills	3	2	1	3	0	0	true	EYED201	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	201	Introduction to Primary Education	3	2	1	3	0	0	true	PEDU201	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	203	Social Studies in Primary Classroom I	3	2	1	3	0	0	true	PEDU203	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	205	Practicum in Literacy and Social Studies in Primary Classroom	2	2	1	3	0	0	true	PEDU205	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	206	Pedagogy	3	2	2	4	0	0	true	EDUC206	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	202	Principles and Foundations of Education in Early Years	3	2	2	4	0	0	true	EYED202	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	GCED	202	Introduction to Guidance and Counseling	3	2	2	4	0	0	true	GCED202	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	202	Content-Specific Methods for Primary Grades Math + General Methods for Primary Math	3	2	2	4	0	0	true	PEDU202	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	204	Social Studies in Primary Classroom II	3	2	2	4	0	0	true	PEDU204	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	206	Natural and Life Sciences in the Primary Grades	3	2	2	4	0	0	true	PEDU206	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	208	Practicum in Math and Science for Primary Grades	2	2	2	4	0	0	true	PEDU208	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	301	Inclusive Education for All Students	3	3	1	5	0	0	true	EDUC301	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	303	Classroom Management	3	3	1	5	0	0	true	EDUC303	Bachelor of Science in Primary Education
COED	COED	COBA	CED-PEDU	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	301	General Science I	3	3	1	5	0	0	true	EYED301	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	303	Child and Adolescent Development	3	3	1	5	0	0	true	EYED303	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	305	Sociology of Education and Working with Families and Communities	3	3	1	5	0	0	true	EYED305	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	307	Child Health	3	3	1	5	0	0	true	EYED307	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	301	Teaching Reading Comprehension and Writing	3	3	1	5	0	0	true	PEDU301	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	302	Educational Administration	3	3	2	6	0	0	true	EDUC302	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	304	Educational Technology and Resources	2	3	2	6	0	0	true	EDUC304	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	306	Assessment, Measurement and Evaluation	3	3	2	6	0	0	true	EDUC306	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	308	Educational Statistics	3	3	2	6	0	0	true	EDUC308	Bachelor of Science in Primary Education
COED	COED	COBA	CED-PEDU	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	302	General Science II	3	3	2	6	0	0	true	EYED302	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	302	Diagnostic and Prescriptive Advanced Methods for Primary Grades Math	3	3	2	6	0	0	true	PEDU302	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	401	Educational Research (Thesis in Major)	3	4	1	7	0	0	true	EDUC401	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EDUC	403	Curriculum Planning, Design and Implementation	3	4	1	7	0	0	true	EDUC403	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	401	Creative Arts (Music, Visual, Performance)	3	4	1	7	0	0	true	EYED401	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	EYED	403	Early Years Program Organization and Management	3	4	1	7	0	0	true	EYED403	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	401	Language Arts, K-6	3	4	1	7	0	0	true	PEDU401	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	403	Literacy and Creative Arts Practicum	3	4	1	7	0	0	true	PEDU403	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	402	Primary Classroom Teaching Seminar	1	4	2	8	0	0	true	PEDU402	Bachelor of Science in Primary Education
COED	COED	COED	CED-PEDU	PEDU	404	Internship - Teaching in Primary School Setting	6	4	2	8	0	0	true	PEDU404	Bachelor of Science in Primary Education
COED	COED	COAS	CED-SEDU-BIOL	BIOL	101	General Biology I	4	1	1	1	0	0	true	BIOL101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	CHEM	101	Principles of Chemistry I	4	1	1	1	0	0	true	CHEM101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	PHIL	101	Introduction to Philosophy	3	1	1	1	0	0	true	PHIL101	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	102	General Biology II (with Lab)	4	1	2	2	0	0	true	BIOL102	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	COMP	102	Computer Literacy II	3	1	2	2	0	0	true	COMP102	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	ELAN	102	Elective Language (French / Glebo / Chinese / Spanish)	3	1	2	2	0	0	true	ELAN102	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	MATH	104	Precalculus	3	1	2	2	0	0	true	MATH104	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	SSCL	102	Liberian Society, Issues and Problems	3	1	2	2	0	0	true	SSCL102	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	203	Foundations in Anatomy and Physiology	4	2	1	3	0	0	true	BIOL203	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	205	General Botany	3	2	1	3	0	0	true	BIOL205	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	201	Educational Psychology	3	2	1	3	0	0	true	EDUC201	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	ENGL	201	Grammar and Composition	3	2	1	3	0	0	true	ENGL201	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	ZOOL	201	General Zoology	3	2	1	3	0	0	true	ZOOL201	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	202	Invertebrate Zoology	4	2	2	4	0	0	true	BIOL202	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	204	Anatomy and Physiology (for Biologists)	4	2	2	4	0	0	true	BIOL204	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	202	Principles and Philosophical Foundations of Education	3	2	2	4	0	0	true	EDUC202	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	204	Introduction to Teaching	3	2	2	4	0	0	true	EDUC204	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	206	Pedagogy	3	2	2	4	0	0	true	EDUC206	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	GCED	202	Introduction to Guidance and Counseling	3	2	2	4	0	0	true	GCED202	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	301	Comparative Chordate Anatomy	3	3	1	5	0	0	true	BIOL301	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	303	General Microbiology	4	3	1	5	0	0	true	BIOL303	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	305	General Microbiology	4	3	1	5	0	0	true	BIOL305	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	301	Inclusive Education for All Students	3	3	1	5	0	0	true	EDUC301	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	303	Classroom Management	3	3	1	5	0	0	true	EDUC303	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COBA	CED-SEDU-BIOL	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	302	Animal Parasitology	4	3	2	6	0	0	true	BIOL302	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	304	Biochemistry I (for Specialistes)	3	3	2	6	0	0	true	BIOL304	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	302	Educational Administration	3	3	2	6	0	0	true	EDUC302	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	304	Educational Technology and Resources	2	3	2	6	0	0	true	EDUC304	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	306	Assessment, Measurement and Evaluation	3	3	2	6	0	0	true	EDUC306	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	308	Educational Statistics	3	3	2	6	0	0	true	EDUC308	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COBA	CED-SEDU-BIOL	EEDU	302	Entrepreneurship Education II	0	3	2	6	0	0	true	EEDU302	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	403	Genetics and Genomics	3	4	1	7	0	0	true	BIOL403	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	405	Cytology	4	4	1	7	0	0	true	BIOL405	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	407	Biochemistry II (for Specialistes)	3	4	1	7	0	0	true	BIOL407	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	441	Methods of Teaching Biology in Secondary Schools	3	4	1	7	0	0	true	BIOL441	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	401	Educational Research (Thesis in Major)	3	4	1	7	0	0	true	EDUC401	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	EDUC	403	Curriculum Planning, Design and Implementation	3	4	1	7	0	0	true	EDUC403	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-BIOL	BIOL	402	Vertebrate Embryology	1	4	2	8	0	0	true	BIOL402	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COED	CED-SEDU-BIOL	BIOL	410	Internship (Teaching in Biology)	6	4	2	8	0	0	true	BIOL410	Bachelor of Science in Secondary Education Emphasis in Biology
COED	COED	COAS	CED-SEDU-CHEM	BIOL	101	General Biology I	4	1	1	1	0	0	true	BIOL101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	101	Principles of Chemistry I	4	1	1	1	0	0	true	CHEM101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	COMP	101	Computer Literacy I	3	1	1	1	0	0	true	COMP101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	ENGL	101	Freshman English I (Fundamental Grammar)	3	1	1	1	0	0	true	ENGL101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	MATH	101	College Algebra	3	1	1	1	0	0	true	MATH101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	PHED	101	Human Kinetics I	1	1	1	1	0	0	true	PHED101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	PHIL	101	Introduction to Philosophy	3	1	1	1	0	0	true	PHIL101	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	102	Principles of Chemistry II (with Lab)	4	1	2	2	0	0	true	CHEM102	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	COMP	102	Computer Literacy II	3	1	2	2	0	0	true	COMP102	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	ELAN	102	Elective Language (French / Glebo / Chinese / Spanish)	3	1	2	2	0	0	true	ELAN102	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	ENGL	102	Freshman English II (Basic Composition)	3	1	2	2	0	0	true	ENGL102	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	MATH	104	Precalculus	3	1	2	2	0	0	true	MATH104	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	SSCL	102	Liberian Society, Issues and Problems	3	1	2	2	0	0	true	SSCL102	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	201	Organic Chemistry I	4	2	1	3	0	0	true	CHEM201	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	CHEM	203	Fundamental Environmental Chemistry	4	2	1	3	0	0	true	CHEM203	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	EDUC	201	Educational Psychology	3	2	1	3	0	0	true	EDUC201	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	ENGL	201	Grammar and Composition	3	2	1	3	0	0	true	ENGL201	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	ENVS	201	Introduction to Environmental Science	3	2	1	3	0	0	true	ENVS201	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	202	Organic Chemistry II	4	2	2	4	0	0	true	CHEM202	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	CHEM	204	Environmental Mitigation Technology	3	2	2	4	0	0	true	CHEM204	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	EDUC	202	Principles and Philosophical Foundations of Education	3	2	2	4	0	0	true	EDUC202	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	EDUC	204	Introduction to Teaching	3	2	2	4	0	0	true	EDUC204	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	EDUC	206	Pedagogy	3	2	2	4	0	0	true	EDUC206	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	GCED	202	Introduction to Guidance and Counseling	3	2	2	4	0	0	true	GCED202	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	301	Inorganic Chemistry I	4	3	1	5	0	0	true	CHEM301	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	303	Spectroscopy and Structure	4	3	1	5	0	0	true	CHEM303	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	CHEM	309	Instrumental Analysis	4	3	1	5	0	0	true	CHEM309	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	EDUC	301	Inclusive Education for All Students	3	3	1	5	0	0	true	EDUC301	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COED	CED-SEDU-CHEM	EDUC	303	Classroom Management	3	3	1	5	0	0	true	EDUC303	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COBA	CED-SEDU-CHEM	EEDU	301	Entrepreneurship Education I	0	3	1	5	0	0	true	EEDU301	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	302	Inorganic Chemistry II	4	3	2	6	0	0	true	CHEM302	Bachelor of Science in Secondary Education Emphasis in Chemistry
COED	COED	COAS	CED-SEDU-CHEM	CHEM	304	Electrochemistry	4	3	2	6	0	0	true	CHEM304	Bachelor of Science in Secondary Education Emphasis in Chemistry
