college_code	curriculum_college_code	course_college_code	curriculum	course_dept	course_no	required_course_college_code	required_course_dept	required_course_no	requirement_kind	requirement_label	requirement_order	member_order	source_file	source_course_key	raw_requisite
CAS	CAS	CAS	CAS-PHYS-GEOP	PHYS	303	CAS	PHYS	201	prereq_all	source prereq_all PHYS303	1	3	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-PURE	PHYS	303	CAS	PHYS	201	prereq_all	source prereq_all PHYS303	1	3	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-SPAC	PHYS	303	CAS	PHYS	201	prereq_all	source prereq_all PHYS303	1	3	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
EDRCE	EDRCE	CAS	EDRCE-SEDU-PHYS	PHYS	303	CAS	PHYS	201	prereq_all	source prereq_all PHYS303	1	3	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-COMP	PHYS	303	CAS	PHYS	202	prereq_all	source prereq_all PHYS303	1	4	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-GEOP	PHYS	303	CAS	PHYS	202	prereq_all	source prereq_all PHYS303	1	4	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-PURE	PHYS	303	CAS	PHYS	202	prereq_all	source prereq_all PHYS303	1	4	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-SPAC	PHYS	303	CAS	PHYS	202	prereq_all	source prereq_all PHYS303	1	4	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
EDRCE	EDRCE	CAS	EDRCE-SEDU-PHYS	PHYS	303	CAS	PHYS	202	prereq_all	source prereq_all PHYS303	1	4	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-COMP	PHYS	303	CAS	MATH	101	prereq_all	source prereq_all PHYS303	1	5	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-GEOP	PHYS	303	CAS	MATH	101	prereq_all	source prereq_all PHYS303	1	5	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-PURE	PHYS	303	CAS	MATH	101	prereq_all	source prereq_all PHYS303	1	5	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-SPAC	PHYS	303	CAS	MATH	101	prereq_all	source prereq_all PHYS303	1	5	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
EDRCE	EDRCE	CAS	EDRCE-SEDU-PHYS	PHYS	303	CAS	MATH	101	prereq_all	source prereq_all PHYS303	1	5	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-COMP	PHYS	303	CAS	MATH	104	prereq_all	source prereq_all PHYS303	1	6	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-GEOP	PHYS	303	CAS	MATH	104	prereq_all	source prereq_all PHYS303	1	6	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-PURE	PHYS	303	CAS	MATH	104	prereq_all	source prereq_all PHYS303	1	6	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-PHYS-SPAC	PHYS	303	CAS	MATH	104	prereq_all	source prereq_all PHYS303	1	6	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
EDRCE	EDRCE	CAS	EDRCE-SEDU-PHYS	PHYS	303	CAS	MATH	104	prereq_all	source prereq_all PHYS303	1	6	cas_curriculum_2025.org	PHYS303	phys101, phys102, phys201, phys202, math101, math104
CAS	CAS	CAS	CAS-SOCI	SOCI	201	CAS	SOSC	102	prereq_all	source prereq_all SOCI201	1	1	cas_curriculum_2025.org	SOCI201	sosc102
CAS	CAS	CAS	CAS-SOCI	SOCI	202	CAS	SOCI	201	prereq_all	source prereq_all SOCI202	1	1	cas_curriculum_2025.org	SOCI202	soci201
CAS	CAS	CAS	CAS-SOCI	SOCI	301	CAS	SOCI	202	prereq_all	source prereq_all SOCI301	1	1	cas_curriculum_2025.org	SOCI301	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	302	CAS	SOCI	202	prereq_all	source prereq_all SOCI302	1	1	cas_curriculum_2025.org	SOCI302	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	303	CAS	SOCI	202	prereq_all	source prereq_all SOCI303	1	1	cas_curriculum_2025.org	SOCI303	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	304	CAS	SOCI	202	prereq_all	source prereq_all SOCI304	1	1	cas_curriculum_2025.org	SOCI304	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	305	CAS	SOCI	202	prereq_all	source prereq_all SOCI305	1	1	cas_curriculum_2025.org	SOCI305	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	306	CAS	SOCI	305	prereq_all	source prereq_all SOCI306	1	1	cas_curriculum_2025.org	SOCI306	soci305
CAS	CAS	CAS	CAS-SOCI	SOCI	307	CAS	SOCI	202	prereq_all	source prereq_all SOCI307	1	1	cas_curriculum_2025.org	SOCI307	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	308	CAS	SOCI	202	prereq_all	source prereq_all SOCI308	1	1	cas_curriculum_2025.org	SOCI308	soci202
CAS	CAS	CAS	CAS-SOCI	SOCI	402	CAS	SOCI	307	prereq_all	source prereq_all SOCI402	1	1	cas_curriculum_2025.org	SOCI402	soci307
CAS	CAS	CAS	CAS-SOCI	SOCI	406	CAS	SOCI	403	prereq_all	source prereq_all SOCI406	1	1	cas_curriculum_2025.org	SOCI406	soci403
CAS	CAS	CAS	CAS-HUMK	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-ENGL	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-FREN	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-SOCI	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-BIOL	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-CHEM	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-CHEM-BIOL	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-CHEM-MATH	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-MATH	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-MATH-ENGL	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-COMP	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-GEOP	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-PURE	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-SPAC	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-BUSA	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-ACCT	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-BFIN	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-PADM	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-ECON	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-ECED	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-GCED	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-PEDU	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-BIOL	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-CHEM	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-EDEN	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-GEOG	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-HIST	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-MATH	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-PHYS	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-CIVI	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-CSEN	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-ELEC	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-MECH	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CHS	CHS	CAS	CHS-MIDW	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CHS	CHS	CAS	CHS-NURS	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CHS	CHS	CAS	CHS-PUBH	ENVS	201	CAS	CHEM	101	prereq_any	source prereq_any ENVS201	2	1	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-HUMK	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-ENGL	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-FREN	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-SOCI	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-BIOL	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-CHEM	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-CHEM-BIOL	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-CHEM-MATH	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-MATH	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-MATH-ENGL	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-COMP	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-GEOP	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-PURE	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-PHYS-SPAC	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-BUSA	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-ACCT	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-BFIN	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-PADM	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CBA	CBA	CAS	CBA-ECON	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-ECED	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-GCED	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-PEDU	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-BIOL	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-CHEM	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-EDEN	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-GEOG	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-HIST	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-MATH	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
EDRCE	EDRCE	CAS	EDRCE-SEDU-PHYS	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-CIVI	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-CSEN	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-ELEC	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CET	CET	CAS	CET-MECH	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CHS	CHS	CAS	CHS-MIDW	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CHS	CHS	CAS	CHS-NURS	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CHS	CHS	CAS	CHS-PUBH	ENVS	201	CAS	BIOL	101	prereq_any	source prereq_any ENVS201	2	2	cas_curriculum_2025.org	ENVS201	chem101 or biol101
CAS	CAS	CAS	CAS-HUMK	PHED	132	CAS	BIOL	101	prereq_all	source prereq_all PHED132	1	1	cas_curriculum_2025.org	PHED132	biol101 is a pre requisite (same as biol205 Human Anatomy and Physiology under BS Biology Program)
CAS	CAS	CAS	CAS-HUMK	PHED	132	EDRCE	BIOL	205	prereq_all	source prereq_all PHED132	1	2	cas_curriculum_2025.org	PHED132	biol101 is a pre requisite (same as biol205 Human Anatomy and Physiology under BS Biology Program)
CAS	CAS	CAS	CAS-HUMK	PHED	142	CAS	BIOL	101	prereq_all	source prereq_all PHED142	1	1	cas_curriculum_2025.org	PHED142	biol101, chem101 are pre requisite
CAS	CAS	CAS	CAS-HUMK	PHED	142	CAS	CHEM	101	prereq_all	source prereq_all PHED142	1	2	cas_curriculum_2025.org	PHED142	biol101, chem101 are pre requisite
CAS	CAS	CBA	CAS-ENGL	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-FREN	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-SOCI	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-BIOL	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-CHEM-MATH	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-MATH	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-MATH-ENGL	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-PHYS-COMP	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-PHYS-GEOP	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-PHYS-PURE	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-PHYS-SPAC	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CBA	CBA	CBA	CBA-BUSA	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CBA	CBA	CBA	CBA-ACCT	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CBA	CBA	CBA	CBA-BFIN	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CBA	CBA	CBA	CBA-PADM	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CBA	CBA	CBA	CBA-ECON	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-ECED	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-GCED	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-PEDU	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-BIOL	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-CHEM	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-EDEN	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-GEOG	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-HIST	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-MATH	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
EDRCE	EDRCE	CBA	EDRCE-SEDU-PHYS	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CET	CET	CBA	CET-CIVI	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CET	CET	CBA	CET-CSEN	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CET	CET	CBA	CET-ELEC	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CET	CET	CBA	CET-MECH	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CHS	CHS	CBA	CHS-MIDW	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CHS	CHS	CBA	CHS-NURS	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CHS	CHS	CBA	CHS-PUBH	EEDU	301	CBA	ECON	102	prereq_all	source prereq_all EEDU301	1	1	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-ENGL	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-FREN	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-SOCI	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-BIOL	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-CHEM-MATH	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-MATH	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-MATH-ENGL	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-PHYS-COMP	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
CAS	CAS	CBA	CAS-PHYS-GEOP	EEDU	301	CBA	ECON	202	prereq_all	source prereq_all EEDU301	1	2	cba_curriculum_2025.org	EEDU301	econ102, econ202
